#{"t_start": 1731580513.1929808, "env_id": "None"}
r,l,t
-19657.552083,20,135.552364
-1992.1875,20,135.761925
-1376.302083,20,135.967359
-2260.416667,20,136.189673
-2270.833333,20,136.39212
-9579.427083,20,136.611865
-19950.520833,20,136.822234
-13356.770833,20,137.016582
-6773.4375,20,137.221821
-2966.145833,20,137.414874
-10473.958333,20,137.622056
-13537.760417,20,137.839754
-16667.96875,20,138.032947
-17928.385417,20,138.248785
-5510.416667,20,138.459353
-18398.4375,20,138.680625
-8916.666667,20,138.961416
-21299.479167,20,139.400474
-19907.552083,20,139.699101
-6119.791667,20,140.065952
-17446.614583,20,140.372687
-2218.75,20,140.705058
-2307.291667,20,140.976255
-45144.53125,20,141.214849
-16351.5625,20,141.447556
-2429.6875,20,141.647321
-14473.958333,20,141.851147
-3161.458333,20,142.09049
-4542.96875,20,142.348974
-3135.416667,20,142.584667
-3010.416667,20,142.812937
-5144.53125,20,143.032088
-1916.666667,20,143.305698
-42975.260417,20,143.539826
-35098.958333,20,143.760706
-5244.791667,20,143.972234
-31170.572917,20,144.189281
-6885.416667,20,144.414837
-17889.322917,20,144.657089
-7393.229167,20,144.906805
-1014.322917,20,145.179803
-2458.333333,20,145.435126
-22734.375,20,145.692623
-7796.875,20,145.969189
-5489.583333,20,146.220796
-30440.104167,20,146.472213
-4649.739583,20,146.714123
-5453.125,20,146.928967
-27444.010417,20,147.178202
-15174.479167,20,147.416443
-6660.15625,20,147.635349
-7979.166667,20,147.850177
-15028.645833,20,148.073554
-5160.15625,20,148.30138
-10070.3125,20,148.50579
-3075.520833,20,148.727207
-4988.28125,20,148.944533
-26131.510417,20,149.147702
-7289.0625,20,149.379183
-10877.604167,20,149.643289
-9339.84375,20,149.89988
-4479.166667,20,150.196814
-14888.020833,20,150.495633
-25066.40625,20,166.46298
-5682.291667,20,166.722759
-7102.864583,20,167.008203
-21899.739583,20,167.237561
-11796.875,20,167.471266
-7847.65625,20,167.706546
-8358.072917,20,167.934158
-25191.40625,20,168.132312
-2218.75,20,168.356121
-9343.75,20,168.59089
-43194.010417,20,168.824692
-16915.364583,20,169.024448
-6876.302083,20,169.238225
-5006.510417,20,169.459842
-2329.427083,20,169.695245
-14026.041667,20,169.936361
-14446.614583,20,170.203387
-2930.989583,20,170.45958
-2929.6875,20,170.699836
-11136.71875,20,171.036017
-4567.708333,20,171.303814
-8007.8125,20,171.533724
-5259.114583,20,171.778188
-8354.166667,20,171.997956
-10095.052083,20,172.217453
-30369.791667,20,172.460258
-1768.229167,20,172.686291
-23822.916667,20,172.913053
-11942.708333,20,173.133444
-19251.302083,20,173.364889
-4907.552083,20,173.619599
-5067.708333,20,173.85484
-5981.770833,20,174.182234
-10144.53125,20,174.470827
-2071.614583,20,174.729194
-2100.260417,20,174.962641
-2747.395833,20,175.175458
-2580.729167,20,175.405396
-5277.34375,20,175.646418
-17516.927083,20,175.886724
-18539.0625,20,176.148661
-2769.53125,20,176.39019
-5613.28125,20,176.678223
-30134.114583,20,176.977004
-11536.458333,20,177.207737
-8082.03125,20,177.403054
-5778.645833,20,177.593343
-11216.145833,20,177.886028
-2592.447917,20,178.124747
-18214.84375,20,178.386555
-10050.78125,20,178.61304
-4045.572917,20,178.83979
-19039.0625,20,179.072398
-8649.739583,20,179.298752
-43108.072917,20,179.563393
-2798.177083,20,179.809821
-11980.46875,20,180.044517
-3815.104167,20,180.306482
-14950.520833,20,180.520684
-40093.75,20,180.73618
-2588.541667,20,180.958666
-17837.239583,20,181.294724
-2481.770833,20,181.63114
-10960.9375,20,181.880646
-13649.739583,20,182.140819
-50975.260417,20,182.399522
-1355.46875,20,182.604733
-3132.8125,20,182.806052
-4917.96875,20,183.004504
-39756.510417,20,183.193521
-2634.114583,20,183.416106
-7367.1875,20,183.629622
-11032.552083,20,183.849655
-6446.614583,20,184.068907
-2319.010417,20,184.28203
-20138.020833,20,184.498004
-10809.895833,20,184.7037
-19432.291667,20,184.932996
-3248.697917,20,185.153362
-10687.5,20,185.375504
-2889.322917,20,185.589651
-29187.5,20,185.842735
-1360.677083,20,186.078539
-30727.864583,20,186.317421
-6679.6875,20,186.543073
-20794.270833,20,186.793302
-8571.614583,20,187.009866
-17187.5,20,187.234528
-3119.791667,20,187.436784
-14084.635417,20,187.650584
-2744.791667,20,187.869349
-19593.75,20,188.078596
-8497.395833,20,188.270188
-34756.510417,20,188.480185
-19311.197917,20,188.684739
-2250.0,20,188.908349
-31351.5625,20,189.117415
-16565.104167,20,189.334464
-7109.375,20,189.578098
-3846.354167,20,189.799426
-10490.885417,20,189.983181
-21397.135417,20,190.20576
-2787.760417,20,190.412761
-11102.864583,20,205.479568
-2039.0625,20,205.702163
-3589.84375,20,205.936406
-11407.552083,20,206.161551
-6036.458333,20,206.385503
-3861.979167,20,206.612215
-4091.145833,20,206.84565
-6854.166667,20,207.104183
-9135.416667,20,207.350591
-7440.104167,20,207.570216
-2231.770833,20,207.822263
-5509.114583,20,208.029303
-13050.78125,20,208.246416
-13040.364583,20,208.487948
-3451.822917,20,208.711958
-4919.270833,20,208.914963
-4273.4375,20,209.111922
-20229.166667,20,209.308776
-2522.135417,20,209.502679
-6174.479167,20,209.704216
-19816.40625,20,209.907927
-13065.104167,20,210.134314
-33621.09375,20,210.336771
-7677.083333,20,210.547105
-5246.09375,20,210.763863
-18699.21875,20,210.976658
-10582.03125,20,211.190107
-2191.40625,20,211.413058
-5742.1875,20,211.685608
-9080.729167,20,211.921263
-5971.354167,20,212.176243
-33687.5,20,212.409501
-1747.395833,20,212.632511
-20147.135417,20,212.836957
-22766.927083,20,213.047433
-4691.40625,20,213.253543
-28307.291667,20,213.453574
-4876.302083,20,213.6849
-13282.552083,20,213.911764
-15932.291667,20,214.11817
-4052.083333,20,214.340862
