#{"t_start": 1732066083.7982495, "env_id": "None"}
r,l,t
-1181.25,20,230.944093
-512.5,20,231.257371
-1246.875,20,231.572494
-807.8125,20,231.897172
-1353.125,20,232.223664
-1028.125,20,232.608308
-560.9375,20,232.983347
-881.25,20,233.353243
-951.5625,20,233.732216
-1034.375,20,234.02181
-1084.375,20,234.392114
-728.125,20,234.771764
-620.3125,20,235.122594
-1053.125,20,235.484761
-1196.875,20,235.803857
-1087.5,20,236.140695
-264.0625,20,236.501937
-1028.125,20,236.872349
-1178.125,20,237.218122
-865.625,20,237.566817
-368.75,20,237.988349
-956.25,20,238.385279
-1265.625,20,238.678637
-892.1875,20,238.970382
-631.25,20,239.310984
-1004.6875,20,239.670989
-1039.0625,20,239.98432
-1206.25,20,240.296201
-1009.375,20,240.594635
-1009.375,20,240.919655
-1048.4375,20,241.242329
-1160.9375,20,241.550623
-695.3125,20,241.88479
-1017.1875,20,242.231327
-585.9375,20,242.571907
-1039.0625,20,242.915206
-1203.125,20,243.283719
-1264.0625,20,243.586674
-578.125,20,243.912576
-1035.9375,20,244.219878
-1300.0,20,244.524173
-871.875,20,244.824745
-1128.125,20,245.110946
-1034.375,20,245.431266
-1320.3125,20,245.725451
-721.875,20,245.999385
-1314.0625,20,246.280172
-740.625,20,246.577776
-1398.4375,20,246.872099
-984.375,20,247.164417
-687.5,20,247.45017
-1078.125,20,247.731617
-459.375,20,248.02389
-1403.125,20,248.309808
-1125.0,20,248.592622
-1131.25,20,248.892119
-926.5625,20,270.625719
-643.75,20,270.925523
-787.5,20,271.258748
-470.3125,20,271.57491
-1100.0,20,271.874756
-962.5,20,272.179356
-557.8125,20,272.508874
-617.1875,20,272.857695
-173.4375,20,273.157461
-926.5625,20,273.473784
-762.5,20,273.836731
-576.5625,20,274.162091
-707.8125,20,274.478644
-850.0,20,274.794389
-1039.0625,20,275.116447
-1181.25,20,275.422567
-545.3125,20,275.730339
-1179.6875,20,276.055523
-960.9375,20,276.361169
-342.1875,20,276.657969
-971.875,20,277.011304
-1115.625,20,277.347922
-989.0625,20,277.679816
-1185.9375,20,278.019096
-1153.125,20,278.422187
-223.4375,20,278.791163
-601.5625,20,279.121548
-656.25,20,279.421217
-739.0625,20,279.720351
-1139.0625,20,280.097992
-1059.375,20,280.459213
-1337.5,20,280.809091
-848.4375,20,281.168432
-784.375,20,281.569188
-1076.5625,20,281.974244
-1089.0625,20,282.317666
-1215.625,20,282.657037
-890.625,20,283.070569
-473.4375,20,283.412985
-878.125,20,283.730863
-1195.3125,20,284.063322
-726.5625,20,284.391973
-954.6875,20,284.720673
-1396.875,20,285.030674
-553.125,20,285.34291
-1281.25,20,285.666275
-957.8125,20,285.955381
-821.875,20,286.291321
-846.875,20,286.605547
-843.75,20,286.983633
-1253.125,20,287.317372
-298.4375,20,287.652184
-1164.0625,20,287.95194
-1101.5625,20,288.298095
-415.625,20,288.598485
-1328.125,20,288.887944
-748.4375,20,289.198568
-1173.4375,20,289.50357
-1284.375,20,289.821232
-1028.125,20,290.114473
-570.3125,20,290.442752
-1020.3125,20,290.764017
-1043.75,20,291.036651
-1131.25,20,291.338397
-1062.5,20,291.623339
-490.625,20,291.925059
-851.5625,20,292.213159
-823.4375,20,292.512115
-937.5,20,292.816795
-764.0625,20,293.122355
-1095.3125,20,293.433854
