#{"t_start": 1731648120.9458597, "env_id": "None"}
r,l,t
1054.0,40,588.942066
386.0,40,589.288146
1227.0,40,589.621302
1452.0,40,589.971226
90.0,40,590.320989
895.0,40,590.687455
762.0,40,591.056121
1372.0,40,591.370325
1171.0,40,591.720124
1314.0,40,592.08644
668.0,40,592.419578
1009.0,40,592.752872
484.0,40,593.121737
832.0,40,593.455232
637.0,40,593.801992
663.0,40,594.142866
778.0,40,594.468213
445.0,40,594.801381
1126.0,40,595.151131
868.0,40,595.517538
524.0,40,595.884096
499.0,40,596.248904
1539.0,40,596.585914
1044.0,40,596.91695
725.0,40,597.249839
1162.0,40,597.582844
869.0,40,597.899478
1389.0,40,598.434182
779.0,40,599.015209
1168.0,40,599.398593
994.0,40,599.748214
1276.0,40,600.098022
1363.0,40,600.432453
861.0,40,600.779858
609.0,40,601.126009
1256.0,40,601.447235
1135.0,40,601.796927
968.0,40,602.123221
1265.0,40,602.44647
291.0,40,602.83272
254.0,40,603.179523
476.0,40,603.512475
155.0,40,614.940692
1248.0,40,615.27509
56.0,40,615.621501
470.0,40,615.987929
230.0,40,616.337942
1357.0,40,616.687535
197.0,40,617.020626
718.0,40,617.386972
116.0,40,617.720126
1446.0,40,618.069795
795.0,40,618.403473
912.0,40,618.719512
404.0,40,619.071519
1472.0,40,619.419101
710.0,40,619.752348
663.0,40,620.085244
730.0,40,620.418748
385.0,40,620.784961
1234.0,40,621.151314
874.0,40,621.484449
485.0,40,621.816596
680.0,40,622.142833
1471.0,40,622.467106
748.0,40,622.783644
880.0,40,623.134305
1871.0,40,623.466463
1405.0,40,623.826281
851.0,40,624.166051
1832.0,40,624.532513
442.0,40,624.882809
1064.0,40,625.231956
874.0,40,625.581959
958.0,40,625.931892
109.0,40,626.26467
1035.0,40,626.615005
196.0,40,626.947598
294.0,40,627.28073
486.0,40,627.646126
814.0,40,627.99699
1437.0,40,628.331597
896.0,40,628.666112
628.0,40,629.013144
1535.0,40,629.329489
456.0,40,629.695789
1012.0,40,630.045699
240.0,40,630.379251
1926.0,40,630.728598
1173.0,40,631.100688
948.0,40,631.464424
234.0,40,631.806583
1457.0,40,632.144379
1568.0,40,643.537124
1120.0,40,643.889008
540.0,40,644.220186
961.0,40,644.553103
1230.0,40,644.869421
1352.0,40,645.202693
144.0,40,645.552512
1046.0,40,645.88561
512.0,40,646.270886
485.0,40,646.618456
832.0,40,646.968259
1039.0,40,647.30143
186.0,40,647.641439
1228.0,40,647.967542
663.0,40,648.30075
1131.0,40,648.645609
644.0,40,648.97053
664.0,40,649.304632
293.0,40,649.649798
438.0,40,649.966332
1135.0,40,650.3179
382.0,40,650.649272
304.0,40,650.965645
1672.0,40,651.332263
1128.0,40,651.667281
981.0,40,652.001239
767.0,40,652.331593
135.0,40,652.681243
1348.0,40,653.025113
832.0,40,653.380833
359.0,40,653.697226
244.0,40,654.032642
1020.0,40,654.349768
371.0,40,654.696641
351.0,40,655.046553
404.0,40,655.37951
715.0,40,655.72937
1278.0,40,656.062454
1154.0,40,656.428855
1190.0,40,656.809405
132.0,40,657.128332
866.0,40,657.483611
447.0,40,657.827985
553.0,40,658.195262
761.0,40,658.54413
1544.0,40,658.899023
1207.0,40,659.243733
538.0,40,659.601563
1578.0,40,659.9432
761.0,40,660.298291
842.0,40,660.659493
1155.0,40,672.118876
391.0,40,672.452031
846.0,40,672.785284
745.0,40,673.141804
554.0,40,673.484693
2257.0,40,673.837393
239.0,40,674.184269
304.0,40,674.540156
1337.0,40,674.900416
335.0,40,675.246564
903.0,40,675.566743
1388.0,40,675.916594
627.0,40,676.266282
616.0,40,676.649497
177.0,40,676.999388
924.0,40,677.334613
1422.0,40,677.681581
1020.0,40,678.032085
1067.0,40,678.381572
652.0,40,678.724437
1491.0,40,679.067363
291.0,40,679.399809
98.0,40,679.731117
158.0,40,680.063955
1707.0,40,680.430206
579.0,40,680.763384
101.0,40,681.096622
823.0,40,681.448532
1322.0,40,681.796245
598.0,40,682.179119
623.0,40,682.531195
1161.0,40,682.878736
372.0,40,683.212681
1067.0,40,683.561611
392.0,40,683.913795
1309.0,40,684.26119
1899.0,40,684.594249
864.0,40,684.91095
1292.0,40,685.277175
783.0,40,685.6291
1323.0,40,685.976853
290.0,40,686.309938
1244.0,40,686.675236
234.0,40,687.042683
