#{"t_start": 1731813344.6833732, "env_id": "None"}
r,l,t
178.0,5,71.765491
206.0,5,71.819001
276.0,5,71.852215
253.0,5,71.904987
268.0,5,71.954016
201.0,5,71.998524
277.0,5,72.048632
240.0,5,72.08735
242.0,5,72.131788
259.0,5,72.17117
257.0,5,72.220514
228.0,5,72.274004
230.0,5,72.325459
274.0,5,72.366986
221.0,5,72.41734
238.0,5,72.464998
210.0,5,72.51499
264.0,5,72.548552
248.0,5,72.598155
240.0,5,72.648239
262.0,5,72.698129
306.0,5,72.735922
231.0,5,72.781401
288.0,5,72.83587
288.0,5,72.86478
257.0,5,72.916896
226.0,5,72.964561
252.0,5,73.015107
236.0,5,73.047965
263.0,5,73.097868
235.0,5,73.14797
234.0,5,73.181076
243.0,5,73.235793
236.0,5,73.281225
242.0,5,73.335582
259.0,5,73.381021
259.0,5,73.430942
265.0,5,73.481038
164.0,5,73.514179
272.0,5,73.564294
267.0,5,73.630915
251.0,5,73.680825
270.0,5,73.73123
229.0,5,73.781072
264.0,5,73.830738
256.0,5,73.883127
285.0,5,73.914448
283.0,5,73.963901
248.0,5,74.013879
206.0,5,74.063425
278.0,5,74.114042
220.0,5,74.147369
249.0,5,74.199498
235.0,5,74.247273
266.0,5,74.29773
272.0,5,74.347176
262.0,5,74.397133
272.0,5,74.447009
266.0,5,74.49598
279.0,5,74.537802
279.0,5,74.580338
275.0,5,74.637976
292.0,5,74.679761
234.0,5,74.713537
287.0,5,74.763892
258.0,5,74.813701
257.0,5,74.849589
238.0,5,74.896831
237.0,5,74.946781
292.0,5,74.997139
256.0,5,75.03808
287.0,5,75.07995
263.0,5,75.146743
258.0,5,75.182975
239.0,5,75.238336
270.0,5,75.280146
264.0,5,75.313278
242.0,5,75.379712
231.0,5,75.438816
279.0,5,75.47986
268.0,5,75.529719
214.0,5,75.579607
255.0,5,75.629689
251.0,5,75.679655
282.0,5,75.729564
241.0,5,75.762874
272.0,5,75.812957
287.0,5,75.863183
300.0,5,75.912771
255.0,5,75.946123
197.0,5,76.012209
286.0,5,76.048959
233.0,5,76.096078
225.0,5,76.145483
207.0,5,76.179249
239.0,5,76.229081
268.0,5,76.282039
246.0,5,76.312639
264.0,5,76.362345
281.0,5,76.412513
253.0,5,76.445698
192.0,5,76.49867
246.0,5,76.545897
243.0,5,76.596058
188.0,5,76.645669
278.0,5,76.679062
217.0,5,76.738572
254.0,5,76.77889
258.0,5,76.828924
267.0,5,76.878948
244.0,5,76.928779
241.0,5,76.9792
259.0,5,77.01208
292.0,5,77.078637
282.0,5,77.112623
279.0,5,77.161959
218.0,5,77.211878
166.0,5,77.262188
243.0,5,77.31192
210.0,5,77.347799
234.0,5,77.395119
205.0,5,77.447627
275.0,5,77.478519
265.0,5,77.52829
225.0,5,77.578475
235.0,5,77.629158
257.0,5,77.678431
306.0,5,77.728201
285.0,5,77.778387
260.0,5,77.811513
262.0,5,77.861595
267.0,5,77.911517
260.0,5,77.962025
235.0,5,78.01142
250.0,5,78.061275
248.0,5,78.095151
282.0,5,78.144751
260.0,5,78.197155
253.0,5,78.244694
226.0,5,78.277996
232.0,5,78.339639
206.0,5,78.37782
260.0,5,78.427843
250.0,5,78.461208
233.0,5,78.514364
292.0,5,78.56179
232.0,5,78.594377
299.0,5,78.644437
243.0,5,78.694937
208.0,5,78.744228
245.0,5,78.794217
254.0,5,78.840126
268.0,5,78.877548
227.0,5,78.940011
249.0,5,78.977568
252.0,5,79.027945
297.0,5,79.076915
291.0,5,79.110734
265.0,5,79.164586
269.0,5,79.210596
240.0,5,79.26052
224.0,5,79.293972
251.0,5,79.344045
208.0,5,79.394019
242.0,5,79.443948
277.0,5,79.52609
242.0,5,79.560383
251.0,5,79.610418
245.0,5,79.660309
273.0,5,79.696688
282.0,5,79.744147
237.0,5,79.796103
230.0,5,79.83963
257.0,5,79.877334
273.0,5,79.926882
260.0,5,79.976851
286.0,5,80.027091
265.0,5,80.060123
273.0,5,80.110111
287.0,5,80.160193
261.0,5,80.2104
254.0,5,80.259951
252.0,5,80.293377
237.0,5,80.346874
284.0,5,80.393304
234.0,5,80.426575
188.0,5,80.476525
214.0,5,80.52597
222.0,5,80.575456
248.0,5,80.62647
284.0,5,80.659729
290.0,5,80.709727
253.0,5,80.743602
251.0,5,80.796291
232.0,5,80.852226
273.0,5,80.895883
240.0,5,80.949707
276.0,5,80.993388
237.0,5,81.048758
282.0,5,81.076124
293.0,5,81.126136
245.0,5,81.17654
260.0,5,81.228859
265.0,5,81.259439
281.0,5,81.30991
234.0,5,81.359286
281.0,5,81.409346
196.0,5,81.455438
214.0,5,81.492471
296.0,5,81.545281
280.0,5,81.592577
251.0,5,81.645833
254.0,5,81.692471
289.0,5,81.745365
262.0,5,81.775735
200.0,5,81.82571
267.0,5,81.875622
257.0,5,81.925765
294.0,5,81.975787
270.0,5,82.008797
230.0,5,82.060755
229.0,5,82.108475
294.0,5,82.153862
253.0,5,82.192112
279.0,5,82.245282
263.0,5,82.290927
282.0,5,82.325419
297.0,5,82.37574
212.0,5,82.425295
287.0,5,82.474773
263.0,5,82.508702
273.0,5,82.558592
253.0,5,82.611238
165.0,5,82.658456
251.0,5,82.71206
274.0,5,82.758339
283.0,5,82.791819
280.0,5,82.85349
239.0,5,82.891706
238.0,5,82.94246
276.0,5,82.975414
290.0,5,83.025091
274.0,5,83.074791
222.0,5,83.124997
276.0,5,83.175307
241.0,5,83.224276
212.0,5,83.260185
258.0,5,83.308658
210.0,5,83.359691
287.0,5,83.407965
295.0,5,83.454475
295.0,5,83.491371
275.0,5,83.548531
208.0,5,83.591233
257.0,5,83.644354
270.0,5,83.674437
226.0,5,83.724394
204.0,5,83.774812
233.0,5,83.810713
247.0,5,83.857793
260.0,5,83.911978
296.0,5,83.957611
233.0,5,83.991032
258.0,5,84.047429
262.0,5,84.090968
257.0,5,84.127114
264.0,5,84.174601
197.0,5,84.207578
264.0,5,84.257542
250.0,5,84.308162
248.0,5,84.357392
290.0,5,84.407442
222.0,5,84.444285
236.0,5,84.490566
221.0,5,84.551098
279.0,5,84.59061
285.0,5,84.643138
272.0,5,84.673902
244.0,5,84.723843
269.0,5,84.776982
290.0,5,84.807118
221.0,5,84.856947
269.0,5,84.907049
293.0,5,84.957225
206.0,5,85.007086
272.0,5,85.055252
253.0,5,85.090814
278.0,5,85.144004
208.0,5,85.174049
282.0,5,85.223627
275.0,5,85.273695
254.0,5,85.306829
238.0,5,85.356912
254.0,5,85.407292
277.0,5,85.456648
292.0,5,85.490105
265.0,5,85.549845
264.0,5,85.589858
310.0,5,85.623401
242.0,5,85.689977
239.0,5,85.723131
265.0,5,85.773105
275.0,5,85.823213
281.0,5,85.87322
273.0,5,85.923043
283.0,5,85.972965
254.0,5,86.023254
279.0,5,86.072902
196.0,5,86.122996
249.0,5,86.15629
262.0,5,86.206738
248.0,5,86.256777
262.0,5,86.306062
220.0,5,86.356265
296.0,5,86.389522
291.0,5,86.439389
235.0,5,86.490945
231.0,5,86.522753
291.0,5,86.57259
235.0,5,86.622677
255.0,5,86.655944
292.0,5,86.708274
258.0,5,86.755981
209.0,5,86.809877
236.0,5,86.855861
293.0,5,86.90578
248.0,5,86.948214
302.0,5,86.989429
233.0,5,87.039316
260.0,5,87.072884
271.0,5,87.1223
236.0,5,87.172285
279.0,5,87.222367
276.0,5,99.331752
239.0,5,99.382123
281.0,5,99.473474
249.0,5,99.516823
278.0,5,99.573727
213.0,5,99.618487
238.0,5,99.673873
265.0,5,99.717849
215.0,5,99.788064
282.0,5,99.887484
276.0,5,99.938624
228.0,5,100.00014
234.0,5,100.050138
239.0,5,100.100379
251.0,5,100.148909
282.0,5,100.196954
259.0,5,100.247783
294.0,5,100.297746
247.0,5,100.331496
274.0,5,100.397764
224.0,5,100.448721
276.0,5,100.497805
235.0,5,100.548612
232.0,5,100.597563
223.0,5,100.631131
186.0,5,100.684699
191.0,5,100.731275
207.0,5,100.781417
244.0,5,100.830885
205.0,5,100.881219
240.0,5,100.953903
251.0,5,101.017812
