#{"t_start": 1731589921.0534966, "env_id": "None"}
r,l,t
96.0,5,58.658032
94.0,5,58.739027
95.0,5,58.805638
75.0,5,58.905588
85.0,5,59.005597
51.0,5,59.111684
83.0,5,59.188823
45.0,5,59.272174
110.0,5,59.355308
65.0,5,59.438591
54.0,5,59.521091
104.0,5,59.588462
69.0,5,59.671933
84.0,5,59.762006
108.0,5,59.838456
59.0,5,59.904969
51.0,5,59.988369
91.0,5,60.07483
81.0,5,60.154073
62.0,5,60.221432
91.0,5,60.304721
103.0,5,60.371336
43.0,5,60.511003
88.0,5,60.589134
95.0,5,60.659288
69.0,5,60.741553
47.0,5,60.826707
74.0,5,60.88921
87.0,5,60.973646
109.0,5,61.044034
53.0,5,61.140932
51.0,5,61.206054
94.0,5,61.291151
98.0,5,61.375623
79.0,5,61.453748
134.0,5,61.523554
77.0,5,61.592264
52.0,5,61.654783
140.0,5,61.726753
58.0,5,61.809902
76.0,5,61.888057
53.0,5,61.956492
119.0,5,62.040846
93.0,5,62.126193
107.0,5,62.201965
45.0,5,62.273946
88.0,5,62.358737
71.0,5,62.441153
57.0,5,62.505917
89.0,5,62.590093
74.0,5,62.659112
97.0,5,62.737236
65.0,5,62.822149
60.0,5,62.906562
74.0,5,62.976082
102.0,5,63.054235
62.0,5,63.138467
164.0,5,63.277213
124.0,5,63.370989
86.0,5,63.470916
58.0,5,63.540315
67.0,5,63.64046
76.0,5,63.719289
51.0,5,63.805707
44.0,5,63.889328
115.0,5,63.969241
65.0,5,64.052328
45.0,5,64.135571
54.0,5,64.219385
63.0,5,64.302103
64.0,5,64.397131
104.0,5,64.475156
66.0,5,64.552094
67.0,5,64.651947
57.0,5,64.73519
126.0,5,64.818488
101.0,5,64.896669
76.0,5,64.968403
54.0,5,65.068337
115.0,5,65.151748
114.0,5,65.238127
161.0,5,65.318116
109.0,5,65.401577
58.0,5,65.486353
61.0,5,65.570283
46.0,5,65.651523
20.0,5,65.717887
85.0,5,65.801299
57.0,5,65.867901
67.0,5,65.951555
140.0,5,66.017794
121.0,5,66.100988
87.0,5,66.183979
85.0,5,66.250852
71.0,5,66.33425
43.0,5,66.400881
24.0,5,66.491819
145.0,5,66.573243
29.0,5,66.65067
101.0,5,66.733941
136.0,5,66.817203
115.0,5,66.903739
112.0,5,66.991374
99.0,5,67.067692
106.0,5,67.150489
165.0,5,67.216877
63.0,5,67.30039
53.0,5,67.384134
118.0,5,67.466036
115.0,5,67.533582
62.0,5,67.61687
68.0,5,67.69926
128.0,5,67.766692
124.0,5,67.849884
86.0,5,67.933302
90.0,5,68.016428
105.0,5,68.099824
130.0,5,68.186706
97.0,5,68.265335
57.0,5,68.350906
85.0,5,68.416271
100.0,5,68.516297
24.0,5,68.599518
81.0,5,68.690438
83.0,5,68.766095
85.0,5,68.849384
97.0,5,68.93279
38.0,5,69.015808
35.0,5,69.09909
63.0,5,69.182436
76.0,5,69.265744
61.0,5,69.34895
92.0,5,69.432253
114.0,5,69.515672
50.0,5,69.614656
78.0,5,69.682195
143.0,5,69.782083
128.0,5,69.883179
53.0,5,69.965348
50.0,5,70.065131
172.0,5,70.148513
70.0,5,70.231705
125.0,5,70.331707
34.0,5,70.421014
106.0,5,70.498251
40.0,5,70.581581
58.0,5,70.664769
67.0,5,70.753842
79.0,5,70.847254
59.0,5,70.931364
157.0,5,71.014571
79.0,5,71.097878
94.0,5,71.182317
93.0,5,71.264519
92.0,5,71.331152
102.0,5,71.420311
28.0,5,71.497594
62.0,5,71.580896
48.0,5,71.664166
96.0,5,71.763279
49.0,5,71.831277
122.0,5,71.913992
91.0,5,71.997357
121.0,5,72.086309
93.0,5,72.164393
108.0,5,72.24711
116.0,5,72.347202
106.0,5,72.430446
121.0,5,72.530193
146.0,5,72.619301
102.0,5,72.696824
90.0,5,72.780642
58.0,5,72.863491
62.0,5,72.930181
125.0,5,73.013396
82.0,5,73.096641
101.0,5,73.179882
79.0,5,73.268491
98.0,5,73.346491
56.0,5,73.428801
96.0,5,73.496372
60.0,5,73.579605
70.0,5,73.663191
111.0,5,73.729626
60.0,5,73.818684
87.0,5,73.896203
130.0,5,73.979357
97.0,5,74.062749
103.0,5,74.145138
49.0,5,74.212676
135.0,5,74.295876
84.0,5,74.379107
23.0,5,74.469291
99.0,5,74.562141
60.0,5,74.629014
85.0,5,74.728861
70.0,5,74.81224
128.0,5,74.895742
98.0,5,74.978761
104.0,5,75.045347
50.0,5,75.128702
115.0,5,75.211883
130.0,5,75.311797
53.0,5,75.395076
101.0,5,75.478464
89.0,5,75.561736
25.0,5,75.644984
99.0,5,75.72828
82.0,5,75.811477
41.0,5,75.894837
84.0,5,75.978047
47.0,5,76.061408
78.0,5,76.144653
82.0,5,76.227951
119.0,5,76.313394
132.0,5,76.377783
125.0,5,76.461098
39.0,5,76.544298
104.0,5,76.627817
139.0,5,76.694318
100.0,5,76.777637
82.0,5,76.86505
107.0,5,76.944122
120.0,5,77.027385
50.0,5,77.110725
93.0,5,77.199551
131.0,5,77.277257
100.0,5,77.343891
56.0,5,77.427209
146.0,5,77.513745
143.0,5,77.593723
67.0,5,77.660512
47.0,5,77.743705
130.0,5,77.831657
73.0,5,77.910194
87.0,5,77.99271
79.0,5,78.065339
110.0,5,78.143436
97.0,5,78.226858
102.0,5,78.31012
35.0,5,78.393494
55.0,5,78.459889
45.0,5,78.543195
90.0,5,78.626476
88.0,5,78.70891
97.0,5,78.776376
69.0,5,78.859708
86.0,5,78.932632
88.0,5,79.009931
116.0,5,79.159418
68.0,5,79.241942
102.0,5,79.326159
60.0,5,79.392601
95.0,5,79.475978
67.0,5,79.564738
56.0,5,79.642543
90.0,5,79.725885
83.0,5,79.809097
155.0,5,79.896609
101.0,5,79.975491
117.0,5,80.058773
90.0,5,80.142087
89.0,5,80.214714
67.0,5,80.291993
104.0,5,80.37531
47.0,5,80.458602
75.0,5,80.548448
77.0,5,80.625064
23.0,5,80.70892
56.0,5,80.791857
167.0,5,80.874984
69.0,5,80.958265
111.0,5,81.057382
68.0,5,81.12495
86.0,5,81.208081
74.0,5,81.291316
96.0,5,81.374569
58.0,5,81.457841
94.0,5,81.541237
53.0,5,81.629715
45.0,5,81.706986
99.0,5,81.774481
111.0,5,81.86335
73.0,5,81.941058
113.0,5,82.007564
110.0,5,82.090849
62.0,5,82.178386
29.0,5,82.257493
110.0,5,82.324
115.0,5,82.417403
121.0,5,82.490663
82.0,5,82.574163
112.0,5,82.657144
64.0,5,82.73969
112.0,5,82.80726
74.0,5,82.890545
65.0,5,82.973742
84.0,5,83.056143
90.0,5,83.124182
103.0,5,83.206838
110.0,5,83.291467
64.0,5,83.373503
57.0,5,83.455862
84.0,5,83.529045
47.0,5,83.606638
148.0,5,83.689893
120.0,5,83.773121
31.0,5,83.839735
171.0,5,83.923521
66.0,5,83.989688
92.0,5,84.078694
97.0,5,84.156349
98.0,5,84.239503
49.0,5,84.322784
104.0,5,84.406082
86.0,5,84.472738
72.0,5,84.555985
124.0,5,84.639458
45.0,5,84.722812
126.0,5,84.805872
83.0,5,84.872395
85.0,5,84.962036
148.0,5,85.039107
108.0,5,85.105681
81.0,5,85.204772
105.0,5,85.272168
47.0,5,85.355423
182.0,5,85.43875
53.0,5,85.521987
73.0,5,85.611882
48.0,5,85.671868
135.0,5,85.771921
61.0,5,85.838516
100.0,5,85.921755
105.0,5,85.988342
99.0,5,86.071634
45.0,5,86.15814
84.0,5,86.237143
130.0,5,86.304805
67.0,5,86.388171
82.0,5,108.274287
119.0,5,108.347584
80.0,5,108.42407
35.0,5,108.507387
48.0,5,108.627743
104.0,5,108.710225
87.0,5,108.796191
68.0,5,108.876303
91.0,5,108.943512
95.0,5,109.026717
135.0,5,109.112173
73.0,5,109.198478
69.0,5,109.276604
46.0,5,109.359388
80.0,5,109.444609
50.0,5,109.513564
70.0,5,109.607338
66.0,5,109.676264
71.0,5,109.761259
83.0,5,109.844942
90.0,5,109.923064
58.0,5,110.009545
111.0,5,110.077832
95.0,5,110.162261
107.0,5,110.240407
119.0,5,110.325697
144.0,5,110.393582
84.0,5,110.478847
70.0,5,110.541349
53.0,5,110.626134
138.0,5,110.695528
85.0,5,110.77367
134.0,5,110.858058
86.0,5,110.927579
88.0,5,111.011967
114.0,5,111.089127
75.0,5,111.172419
41.0,5,111.255865
58.0,5,111.339006
31.0,5,111.427985
92.0,5,111.516167
63.0,5,111.588791
57.0,5,111.672087
87.0,5,111.738766
106.0,5,111.821995
51.0,5,111.906906
66.0,5,111.971916
80.0,5,112.055256
45.0,5,112.121814
125.0,5,112.207577
83.0,5,112.271719
57.0,5,112.354975
70.0,5,112.438215
68.0,5,112.521698
68.0,5,112.588132
41.0,5,112.671453
92.0,5,112.738056
72.0,5,112.821236
105.0,5,112.905142
131.0,5,112.971204
170.0,5,113.05448
50.0,5,113.137916
75.0,5,113.211624
74.0,5,113.287713
141.0,5,113.354399
90.0,5,113.426842
158.0,5,113.511855
72.0,5,113.587498
97.0,5,113.654221
36.0,5,113.737366
47.0,5,113.820637
86.0,5,113.906485
89.0,5,113.976492
63.0,5,114.053979
75.0,5,114.137064
106.0,5,114.219683
120.0,5,114.287092
83.0,5,114.370386
105.0,5,114.453669
30.0,5,114.536914
96.0,5,114.619383
121.0,5,114.686892
14.0,5,114.770233
73.0,5,114.856561
41.0,5,114.953252
55.0,5,115.053244
49.0,5,115.136481
194.0,5,115.219866
80.0,5,115.313576
53.0,5,115.386405
57.0,5,115.469841
132.0,5,115.536324
47.0,5,115.625382
51.0,5,115.707388
14.0,5,115.786342
95.0,5,115.852841
100.0,5,115.936043
129.0,5,116.019303
66.0,5,116.10228
84.0,5,116.175884
90.0,5,116.252664
60.0,5,116.334996
68.0,5,116.402493
87.0,5,116.489959
96.0,5,116.569043
113.0,5,116.635626
96.0,5,116.718929
56.0,5,116.802281
88.0,5,116.868803
93.0,5,116.952082
76.0,5,117.019053
74.0,5,117.101991
97.0,5,117.185435
70.0,5,117.257468
114.0,5,117.335217
96.0,5,117.401752
76.0,5,117.491355
139.0,5,117.568309
121.0,5,117.651473
99.0,5,117.735026
117.0,5,117.818267
43.0,5,117.901526
63.0,5,117.968051
40.0,5,118.051414
90.0,5,118.138849
60.0,5,118.218085
48.0,5,118.284527
56.0,5,118.367929
79.0,5,118.451245
103.0,5,118.517802
66.0,5,118.601125
135.0,5,118.684345
102.0,5,118.750938
74.0,5,118.834302
78.0,5,118.918749
79.0,5,119.001047
69.0,5,119.084703
83.0,5,119.150632
87.0,5,119.240092
72.0,5,119.317168
56.0,5,119.400612
86.0,5,119.483711
58.0,5,119.550373
185.0,5,119.633622
33.0,5,119.716895
64.0,5,119.800233
16.0,5,119.889713
81.0,5,119.966875
47.0,5,120.050084
113.0,5,120.133406
129.0,5,120.223185
107.0,5,120.300518
124.0,5,120.38314
87.0,5,120.466553
106.0,5,120.549819
59.0,5,120.633188
37.0,5,120.716367
21.0,5,120.799675
62.0,5,120.872834
113.0,5,120.949661
82.0,5,121.032848
89.0,5,121.116052
105.0,5,121.20258
55.0,5,121.28183
38.0,5,121.349307
73.0,5,121.432666
83.0,5,121.515839
107.0,5,121.582574
112.0,5,121.665751
93.0,5,121.75126
39.0,5,121.815713
81.0,5,121.898956
61.0,5,121.982477
90.0,5,122.048719
66.0,5,122.132596
83.0,5,122.215357
52.0,5,122.282072
91.0,5,122.365301
38.0,5,122.448641
91.0,5,122.515306
108.0,5,122.598579
