#{"t_start": 1731636267.9233239, "env_id": "None"}
r,l,t
2139.0,40,309.265364
1335.0,40,309.615867
1448.0,40,309.964863
1058.0,40,310.314575
2254.0,40,310.679257
2178.0,40,311.01424
2078.0,40,311.347472
1758.0,40,311.697223
2200.0,40,312.030249
1139.0,40,312.380054
2230.0,40,312.713091
1352.0,40,313.071615
1383.0,40,313.415342
2151.0,40,313.729028
857.0,40,325.15498
1448.0,40,325.504807
1669.0,40,325.821261
1494.0,40,326.154564
1967.0,40,326.487617
2471.0,40,326.83688
2297.0,40,327.202852
1902.0,40,327.570327
877.0,40,327.920653
2045.0,40,328.285904
1197.0,40,328.61945
2016.0,40,328.986068
1619.0,40,329.352527
2299.0,40,329.668931
1654.0,40,330.035238
1363.0,40,330.389215
1606.0,40,330.751582
1638.0,40,331.101259
1467.0,40,331.417892
2213.0,40,331.750866
685.0,40,332.106102
1792.0,40,332.467075
1962.0,40,332.799188
1347.0,40,333.116579
2154.0,40,333.433142
773.0,40,333.782836
2261.0,40,334.099281
1339.0,40,334.449227
2341.0,40,334.782293
1463.0,40,335.148777
1902.0,40,335.465138
2131.0,40,335.83165
1953.0,40,336.164699
2312.0,40,336.518221
2467.0,40,336.865164
2056.0,40,337.180737
2327.0,40,337.530572
1363.0,40,337.86533
2056.0,40,338.23015
1773.0,40,338.580353
2170.0,40,338.896261
1792.0,40,339.233197
2407.0,40,339.57015
1411.0,40,339.911805
1643.0,40,340.245458
1279.0,40,340.578588
1682.0,40,340.928335
1560.0,40,341.278099
1328.0,40,341.629413
2353.0,40,341.961042
826.0,40,342.294044
2291.0,40,353.620105
812.0,40,353.9534
2065.0,40,354.26962
1617.0,40,354.61474
1868.0,40,354.93496
1352.0,40,355.285844
1466.0,40,355.636408
1629.0,40,355.972967
2053.0,40,356.309606
2388.0,40,356.634865
1309.0,40,356.984632
2034.0,40,357.317851
1245.0,40,357.66705
2267.0,40,358.021402
1663.0,40,358.383328
1864.0,40,358.716941
1335.0,40,359.05027
1183.0,40,359.38305
2236.0,40,359.749734
1860.0,40,360.116102
764.0,40,360.46585
1749.0,40,360.815617
1232.0,40,361.167974
1864.0,40,361.498592
1950.0,40,361.848283
2011.0,40,362.18134
2377.0,40,362.531145
1732.0,40,362.847728
2060.0,40,363.213952
2108.0,40,363.530547
646.0,40,363.880266
2468.0,40,364.196729
1662.0,40,364.546554
2237.0,40,364.87964
2243.0,40,365.22943
1993.0,40,365.545974
1413.0,40,365.878132
1352.0,40,366.178816
2435.0,40,366.528468
2449.0,40,366.869371
1293.0,40,367.194731
1059.0,40,367.527946
2425.0,40,367.86547
908.0,40,368.210731
1324.0,40,368.552677
808.0,40,368.860431
2248.0,40,369.210113
2151.0,40,369.548018
2080.0,40,369.859629
841.0,40,370.192868
1189.0,40,370.548685
1850.0,40,381.852199
1068.0,40,382.185217
2163.0,40,382.517857
2397.0,40,382.834684
2113.0,40,383.168134
2101.0,40,383.501098
1448.0,40,383.817485
2304.0,40,384.155135
2389.0,40,384.483678
1877.0,40,384.883505
2347.0,40,385.220315
2270.0,40,385.566489
1486.0,40,385.91614
2504.0,40,386.232741
2327.0,40,386.565672
2360.0,40,386.898311
1952.0,40,387.198681
2237.0,40,387.531655
1708.0,40,387.880655
1471.0,40,388.248481
1231.0,40,388.581591
1548.0,40,388.900349
923.0,40,389.231134
1079.0,40,389.547179
1289.0,40,389.882827
2116.0,40,390.216084
1251.0,40,390.532458
2016.0,40,390.846692
1333.0,40,391.196048
2072.0,40,391.545966
1184.0,40,391.912323
1190.0,40,392.276636
1690.0,40,392.611886
699.0,40,392.93115
1226.0,40,393.27812
1188.0,40,393.611235
583.0,40,393.927739
1618.0,40,394.277436
1658.0,40,394.610572
2105.0,40,394.926998
1432.0,40,395.260091
2058.0,40,395.609979
1613.0,40,395.959772
1734.0,40,396.292761
1436.0,40,396.626133
1441.0,40,396.948305
1880.0,40,397.275598
1645.0,40,397.625334
1918.0,40,397.954596
2142.0,40,398.291533
2092.0,40,398.60746
1216.0,40,409.884076
1701.0,40,410.217341
2011.0,40,410.55044
2210.0,40,410.9
1690.0,40,411.266761
1500.0,40,411.632982
802.0,40,412.016103
1058.0,40,412.349236
1982.0,40,412.682183
2089.0,40,413.031997
1992.0,40,413.36528
1965.0,40,413.698396
1776.0,40,414.031443
1786.0,40,414.347875
902.0,40,414.69763
1846.0,40,415.031273
1809.0,40,415.375471
2285.0,40,415.697042
1628.0,40,416.030357
2040.0,40,416.379841
2104.0,40,416.729608
2178.0,40,417.098837
1485.0,40,417.415356
2401.0,40,417.762139
1381.0,40,418.095545
1292.0,40,418.445393
2098.0,40,418.778265
2022.0,40,419.111642
1345.0,40,419.444583
1788.0,40,419.794441
760.0,40,420.110768
1860.0,40,420.427272
1195.0,40,420.796537
1542.0,40,421.113866
1231.0,40,421.460297
2271.0,40,421.793106
1624.0,40,422.126251
1625.0,40,422.459219
2240.0,40,422.792437
1915.0,40,423.125649
1344.0,40,423.458587
1818.0,40,423.810412
1943.0,40,424.159012
1450.0,40,424.491415
2256.0,40,424.842045
2232.0,40,425.174235
2305.0,40,425.523057
823.0,40,425.860106
1865.0,40,426.173668
1539.0,40,426.52427
1604.0,40,426.856488
2047.0,40,427.18969
679.0,40,438.449242
2150.0,40,438.782442
1702.0,40,439.132118
2500.0,40,439.498407
2399.0,40,439.864385
2051.0,40,440.23139
1282.0,40,440.581128
2322.0,40,440.964193
1337.0,40,441.330848
2449.0,40,441.713658
2415.0,40,442.146814
2151.0,40,442.496429
2014.0,40,442.876636
2024.0,40,443.229343
2171.0,40,443.595869
1428.0,40,443.976928
2174.0,40,444.328718
2298.0,40,444.69508
2231.0,40,445.061998
1175.0,40,445.444585
2289.0,40,445.810495
1549.0,40,446.174618
2331.0,40,446.527324
1461.0,40,446.913168
1807.0,40,447.26016
2293.0,40,447.62669
1366.0,40,447.976382
2044.0,40,448.376527
2224.0,40,448.759134
2124.0,40,449.147967
1453.0,40,449.511532
1675.0,40,449.875012
1689.0,40,450.224844
1367.0,40,450.591332
1343.0,40,450.974476
2108.0,40,451.361696
1784.0,40,451.757222
2260.0,40,452.20704
2346.0,40,452.540009
1780.0,40,452.906536
1454.0,40,453.239637
1186.0,40,453.539475
2009.0,40,453.872478
1226.0,40,454.188969
1734.0,40,454.508206
1836.0,40,454.838507
1267.0,40,455.171695
1309.0,40,455.50497
1116.0,40,455.838116
1609.0,40,456.171089
662.0,40,456.504327
2310.0,40,467.780303
1319.0,40,468.130068
2072.0,40,468.479839
2512.0,40,468.812874
2073.0,40,469.129317
2161.0,40,469.466302
1832.0,40,469.911268
2474.0,40,470.328697
1193.0,40,470.682252
2128.0,40,471.074234
1775.0,40,471.432519
1659.0,40,471.794372
1725.0,40,472.193997
2135.0,40,472.543978
1569.0,40,472.893616
1889.0,40,473.251109
2196.0,40,473.576492
2011.0,40,473.893101
1936.0,40,474.252199
1635.0,40,474.609354
2477.0,40,474.951246
2472.0,40,475.27532
1713.0,40,475.608542
862.0,40,475.949411
1735.0,40,476.274765
2249.0,40,476.591284
907.0,40,476.94985
1714.0,40,477.306976
1755.0,40,477.624079
2132.0,40,477.989863
1600.0,40,478.356858
1712.0,40,478.694297
1836.0,40,479.039845
1976.0,40,479.372941
806.0,40,479.705908
1899.0,40,480.027096
1607.0,40,480.338945
2192.0,40,480.65532
2102.0,40,481.004106
1369.0,40,481.33811
1686.0,40,481.687895
1400.0,40,482.030921
2118.0,40,482.387717
1478.0,40,482.728659
1001.0,40,483.053826
2081.0,40,483.386954
1551.0,40,483.719973
2326.0,40,484.069904
2200.0,40,484.413793
1473.0,40,484.735938
2477.0,40,485.104338
2178.0,40,496.445279
1880.0,40,496.772438
1652.0,40,497.078098
1088.0,40,497.431828
1126.0,40,497.767606
1852.0,40,498.110822
2260.0,40,498.443985
1229.0,40,498.776936
1747.0,40,499.110033
2262.0,40,499.46004
2440.0,40,499.793074
2505.0,40,500.147662
854.0,40,500.459481
2425.0,40,500.794902
1893.0,40,501.108841
1993.0,40,501.445603
2254.0,40,501.758508
2026.0,40,502.095427
1954.0,40,502.457906
1425.0,40,502.807858
