#{"t_start": 1731885597.1786423, "env_id": "None"}
r,l,t
278.0,10,143.64296
235.0,10,143.730582
260.0,10,143.815566
180.0,10,143.898933
283.0,10,143.982148
283.0,10,144.062407
273.0,10,144.13358
295.0,10,144.215394
292.0,10,144.294466
297.0,10,144.366588
298.0,10,144.437589
214.0,10,144.529313
232.0,10,144.6138
222.0,10,144.685212
252.0,10,144.768097
305.0,10,144.851294
281.0,10,144.934367
264.0,10,145.014837
264.0,10,145.106765
274.0,10,145.186351
263.0,10,145.277548
90.0,10,145.363646
276.0,10,145.446414
230.0,10,145.52253
293.0,10,145.605843
264.0,10,145.68701
248.0,10,145.767747
215.0,10,145.846411
269.0,10,145.93169
266.0,10,146.012523
290.0,10,146.10348
276.0,10,146.183032
276.0,10,146.266562
248.0,10,146.35844
264.0,10,146.439009
300.0,10,146.531321
246.0,10,146.612571
271.0,10,146.695436
277.0,10,146.782521
271.0,10,146.863743
292.0,10,146.937183
255.0,10,147.01827
209.0,10,147.100057
307.0,10,147.18184
213.0,10,147.252789
203.0,10,147.35472
254.0,10,147.456
171.0,10,147.549325
245.0,10,147.619433
264.0,10,147.70215
276.0,10,147.783075
207.0,10,147.877932
289.0,10,147.961254
222.0,10,148.0483
274.0,10,148.130316
284.0,10,148.212146
215.0,10,148.301532
279.0,10,148.382887
254.0,10,148.463669
237.0,10,148.544792
282.0,10,148.627594
226.0,10,148.70639
224.0,10,148.795572
284.0,10,148.877363
247.0,10,148.9598
238.0,10,149.030467
252.0,10,149.120473
269.0,10,149.193899
302.0,10,149.272477
269.0,10,149.346335
305.0,10,149.436901
243.0,10,149.518413
215.0,10,149.607571
263.0,10,149.692945
184.0,10,149.781404
269.0,10,149.865534
239.0,10,149.947154
217.0,10,150.029087
231.0,10,150.100492
219.0,10,150.181675
283.0,10,150.259777
264.0,10,150.332369
250.0,10,150.426457
237.0,10,150.509821
229.0,10,150.598043
287.0,10,150.687024
251.0,10,150.769666
222.0,10,150.850093
266.0,10,150.921327
289.0,10,151.012561
295.0,10,151.095014
264.0,10,151.174455
261.0,10,151.259304
224.0,10,151.337245
175.0,10,151.418116
293.0,10,151.499934
249.0,10,151.579939
233.0,10,151.671363
256.0,10,151.752432
246.0,10,151.835137
210.0,10,151.91591
248.0,10,151.987
241.0,10,152.059102
299.0,10,152.147456
241.0,10,152.22934
205.0,10,152.302219
255.0,10,152.375168
169.0,10,152.444203
278.0,10,152.525065
275.0,10,152.609356
255.0,10,152.695341
271.0,10,152.774879
247.0,10,152.860389
251.0,10,152.943165
285.0,10,153.02462
264.0,10,153.091411
220.0,10,153.174597
270.0,10,153.25789
307.0,10,153.341181
273.0,10,153.407828
304.0,10,153.490524
296.0,10,153.557582
234.0,10,153.646901
287.0,10,153.707673
291.0,10,153.790906
282.0,10,153.873603
259.0,10,153.944488
204.0,10,154.044591
236.0,10,154.124064
278.0,10,154.193445
262.0,10,154.290704
122.0,10,154.374083
263.0,10,154.454217
188.0,10,154.523745
275.0,10,154.618589
229.0,10,154.69933
